date,series_id,series_name,value,source_file,sheet
2012-01-31,usd_ils,USD/ILS,3.733,New Israeli shekel exchange rates.xlsx,EXR
2012-02-01,usd_ils,USD/ILS,3.737,New Israeli shekel exchange rates.xlsx,EXR
2012-02-02,usd_ils,USD/ILS,3.727,New Israeli shekel exchange rates.xlsx,EXR
2012-02-03,usd_ils,USD/ILS,3.717,New Israeli shekel exchange rates.xlsx,EXR
2012-02-06,usd_ils,USD/ILS,3.719,New Israeli shekel exchange rates.xlsx,EXR
2012-02-07,usd_ils,USD/ILS,3.732,New Israeli shekel exchange rates.xlsx,EXR
2012-02-08,usd_ils,USD/ILS,3.7,New Israeli shekel exchange rates.xlsx,EXR
2012-02-09,usd_ils,USD/ILS,3.721,New Israeli shekel exchange rates.xlsx,EXR
2012-02-10,usd_ils,USD/ILS,3.713,New Israeli shekel exchange rates.xlsx,EXR
2012-02-13,usd_ils,USD/ILS,3.717,New Israeli shekel exchange rates.xlsx,EXR
2012-02-14,usd_ils,USD/ILS,3.736,New Israeli shekel exchange rates.xlsx,EXR
2012-02-15,usd_ils,USD/ILS,3.734,New Israeli shekel exchange rates.xlsx,EXR
2012-02-16,usd_ils,USD/ILS,3.771,New Israeli shekel exchange rates.xlsx,EXR
2012-02-17,usd_ils,USD/ILS,3.753,New Israeli shekel exchange rates.xlsx,EXR
2012-02-20,usd_ils,USD/ILS,3.725,New Israeli shekel exchange rates.xlsx,EXR
2012-02-21,usd_ils,USD/ILS,3.738,New Israeli shekel exchange rates.xlsx,EXR
2012-02-22,usd_ils,USD/ILS,3.752,New Israeli shekel exchange rates.xlsx,EXR
2012-02-23,usd_ils,USD/ILS,3.755,New Israeli shekel exchange rates.xlsx,EXR
2012-02-24,usd_ils,USD/ILS,3.756,New Israeli shekel exchange rates.xlsx,EXR
2012-02-27,usd_ils,USD/ILS,3.803,New Israeli shekel exchange rates.xlsx,EXR
2012-02-28,usd_ils,USD/ILS,3.785,New Israeli shekel exchange rates.xlsx,EXR
2012-02-29,usd_ils,USD/ILS,3.766,New Israeli shekel exchange rates.xlsx,EXR
2012-03-01,usd_ils,USD/ILS,3.784,New Israeli shekel exchange rates.xlsx,EXR
2012-03-02,usd_ils,USD/ILS,3.791,New Israeli shekel exchange rates.xlsx,EXR
2012-03-05,usd_ils,USD/ILS,3.8,New Israeli shekel exchange rates.xlsx,EXR
2012-03-06,usd_ils,USD/ILS,3.814,New Israeli shekel exchange rates.xlsx,EXR
2012-03-07,usd_ils,USD/ILS,3.808,New Israeli shekel exchange rates.xlsx,EXR
2012-03-12,usd_ils,USD/ILS,3.786,New Israeli shekel exchange rates.xlsx,EXR
2012-03-13,usd_ils,USD/ILS,3.775,New Israeli shekel exchange rates.xlsx,EXR
2012-03-14,usd_ils,USD/ILS,3.787,New Israeli shekel exchange rates.xlsx,EXR
2012-03-15,usd_ils,USD/ILS,3.784,New Israeli shekel exchange rates.xlsx,EXR
2012-03-16,usd_ils,USD/ILS,3.769,New Israeli shekel exchange rates.xlsx,EXR
2012-03-19,usd_ils,USD/ILS,3.762,New Israeli shekel exchange rates.xlsx,EXR
2012-03-20,usd_ils,USD/ILS,3.749,New Israeli shekel exchange rates.xlsx,EXR
2012-03-21,usd_ils,USD/ILS,3.743,New Israeli shekel exchange rates.xlsx,EXR
2012-03-22,usd_ils,USD/ILS,3.755,New Israeli shekel exchange rates.xlsx,EXR
2012-03-23,usd_ils,USD/ILS,3.735,New Israeli shekel exchange rates.xlsx,EXR
2012-03-26,usd_ils,USD/ILS,3.734,New Israeli shekel exchange rates.xlsx,EXR
2012-03-27,usd_ils,USD/ILS,3.715,New Israeli shekel exchange rates.xlsx,EXR
2012-03-28,usd_ils,USD/ILS,3.724,New Israeli shekel exchange rates.xlsx,EXR
2012-03-29,usd_ils,USD/ILS,3.734,New Israeli shekel exchange rates.xlsx,EXR
2012-03-30,usd_ils,USD/ILS,3.715,New Israeli shekel exchange rates.xlsx,EXR
2012-04-02,usd_ils,USD/ILS,3.723,New Israeli shekel exchange rates.xlsx,EXR
2012-04-03,usd_ils,USD/ILS,3.723,New Israeli shekel exchange rates.xlsx,EXR
2012-04-04,usd_ils,USD/ILS,3.745,New Israeli shekel exchange rates.xlsx,EXR
2012-04-05,usd_ils,USD/ILS,3.744,New Israeli shekel exchange rates.xlsx,EXR
2012-04-10,usd_ils,USD/ILS,3.744,New Israeli shekel exchange rates.xlsx,EXR
2012-04-11,usd_ils,USD/ILS,3.758,New Israeli shekel exchange rates.xlsx,EXR
2012-04-12,usd_ils,USD/ILS,3.76,New Israeli shekel exchange rates.xlsx,EXR
2012-04-16,usd_ils,USD/ILS,3.754,New Israeli shekel exchange rates.xlsx,EXR
2012-04-17,usd_ils,USD/ILS,3.754,New Israeli shekel exchange rates.xlsx,EXR
2012-04-18,usd_ils,USD/ILS,3.769,New Israeli shekel exchange rates.xlsx,EXR
2012-04-19,usd_ils,USD/ILS,3.762,New Israeli shekel exchange rates.xlsx,EXR
2012-04-20,usd_ils,USD/ILS,3.757,New Israeli shekel exchange rates.xlsx,EXR
2012-04-23,usd_ils,USD/ILS,3.764,New Israeli shekel exchange rates.xlsx,EXR
2012-04-24,usd_ils,USD/ILS,3.758,New Israeli shekel exchange rates.xlsx,EXR
2012-04-25,usd_ils,USD/ILS,3.75,New Israeli shekel exchange rates.xlsx,EXR
2012-04-27,usd_ils,USD/ILS,3.757,New Israeli shekel exchange rates.xlsx,EXR
2012-04-30,usd_ils,USD/ILS,3.75,New Israeli shekel exchange rates.xlsx,EXR
2012-05-01,usd_ils,USD/ILS,3.768,New Israeli shekel exchange rates.xlsx,EXR
2012-05-02,usd_ils,USD/ILS,3.786,New Israeli shekel exchange rates.xlsx,EXR
2012-05-03,usd_ils,USD/ILS,3.778,New Israeli shekel exchange rates.xlsx,EXR
2012-05-04,usd_ils,USD/ILS,3.781,New Israeli shekel exchange rates.xlsx,EXR
2012-05-07,usd_ils,USD/ILS,3.804,New Israeli shekel exchange rates.xlsx,EXR
2012-05-08,usd_ils,USD/ILS,3.802,New Israeli shekel exchange rates.xlsx,EXR
2012-05-09,usd_ils,USD/ILS,3.815,New Israeli shekel exchange rates.xlsx,EXR
2012-05-10,usd_ils,USD/ILS,3.822,New Israeli shekel exchange rates.xlsx,EXR
2012-05-11,usd_ils,USD/ILS,3.823,New Israeli shekel exchange rates.xlsx,EXR
2012-05-14,usd_ils,USD/ILS,3.83,New Israeli shekel exchange rates.xlsx,EXR
2012-05-15,usd_ils,USD/ILS,3.827,New Israeli shekel exchange rates.xlsx,EXR
2012-05-16,usd_ils,USD/ILS,3.835,New Israeli shekel exchange rates.xlsx,EXR
2012-05-17,usd_ils,USD/ILS,3.828,New Israeli shekel exchange rates.xlsx,EXR
2012-05-18,usd_ils,USD/ILS,3.84,New Israeli shekel exchange rates.xlsx,EXR
2012-05-21,usd_ils,USD/ILS,3.826,New Israeli shekel exchange rates.xlsx,EXR
2012-05-22,usd_ils,USD/ILS,3.816,New Israeli shekel exchange rates.xlsx,EXR
2012-05-23,usd_ils,USD/ILS,3.859,New Israeli shekel exchange rates.xlsx,EXR
2012-05-24,usd_ils,USD/ILS,3.847,New Israeli shekel exchange rates.xlsx,EXR
2012-05-25,usd_ils,USD/ILS,3.849,New Israeli shekel exchange rates.xlsx,EXR
2012-05-28,usd_ils,USD/ILS,3.856,New Israeli shekel exchange rates.xlsx,EXR
2012-05-29,usd_ils,USD/ILS,3.876,New Israeli shekel exchange rates.xlsx,EXR
2012-05-30,usd_ils,USD/ILS,3.88,New Israeli shekel exchange rates.xlsx,EXR
2012-05-31,usd_ils,USD/ILS,3.881,New Israeli shekel exchange rates.xlsx,EXR
2012-06-01,usd_ils,USD/ILS,3.915,New Israeli shekel exchange rates.xlsx,EXR
2012-06-04,usd_ils,USD/ILS,3.892,New Israeli shekel exchange rates.xlsx,EXR
2012-06-05,usd_ils,USD/ILS,3.896,New Israeli shekel exchange rates.xlsx,EXR
2012-06-06,usd_ils,USD/ILS,3.887,New Israeli shekel exchange rates.xlsx,EXR
2012-06-07,usd_ils,USD/ILS,3.871,New Israeli shekel exchange rates.xlsx,EXR
2012-06-08,usd_ils,USD/ILS,3.882,New Israeli shekel exchange rates.xlsx,EXR
2012-06-11,usd_ils,USD/ILS,3.864,New Israeli shekel exchange rates.xlsx,EXR
2012-06-12,usd_ils,USD/ILS,3.889,New Israeli shekel exchange rates.xlsx,EXR
2012-06-13,usd_ils,USD/ILS,3.882,New Israeli shekel exchange rates.xlsx,EXR
2012-06-14,usd_ils,USD/ILS,3.881,New Israeli shekel exchange rates.xlsx,EXR
2012-06-15,usd_ils,USD/ILS,3.867,New Israeli shekel exchange rates.xlsx,EXR
2012-06-18,usd_ils,USD/ILS,3.856,New Israeli shekel exchange rates.xlsx,EXR
2012-06-19,usd_ils,USD/ILS,3.856,New Israeli shekel exchange rates.xlsx,EXR
2012-06-20,usd_ils,USD/ILS,3.865,New Israeli shekel exchange rates.xlsx,EXR
2012-06-21,usd_ils,USD/ILS,3.875,New Israeli shekel exchange rates.xlsx,EXR
2012-06-22,usd_ils,USD/ILS,3.905,New Israeli shekel exchange rates.xlsx,EXR
2012-06-25,usd_ils,USD/ILS,3.914,New Israeli shekel exchange rates.xlsx,EXR
2012-06-26,usd_ils,USD/ILS,3.939,New Israeli shekel exchange rates.xlsx,EXR
2012-06-27,usd_ils,USD/ILS,3.947,New Israeli shekel exchange rates.xlsx,EXR
2012-06-28,usd_ils,USD/ILS,3.942,New Israeli shekel exchange rates.xlsx,EXR
2012-06-29,usd_ils,USD/ILS,3.923,New Israeli shekel exchange rates.xlsx,EXR
2012-07-02,usd_ils,USD/ILS,3.92,New Israeli shekel exchange rates.xlsx,EXR
2012-07-03,usd_ils,USD/ILS,3.926,New Israeli shekel exchange rates.xlsx,EXR
2012-07-04,usd_ils,USD/ILS,3.918,New Israeli shekel exchange rates.xlsx,EXR
2012-07-05,usd_ils,USD/ILS,3.913,New Israeli shekel exchange rates.xlsx,EXR
2012-07-06,usd_ils,USD/ILS,3.93,New Israeli shekel exchange rates.xlsx,EXR
2012-07-09,usd_ils,USD/ILS,3.964,New Israeli shekel exchange rates.xlsx,EXR
2012-07-10,usd_ils,USD/ILS,3.956,New Israeli shekel exchange rates.xlsx,EXR
2012-07-11,usd_ils,USD/ILS,3.963,New Israeli shekel exchange rates.xlsx,EXR
2012-07-12,usd_ils,USD/ILS,3.978,New Israeli shekel exchange rates.xlsx,EXR
2012-07-13,usd_ils,USD/ILS,3.968,New Israeli shekel exchange rates.xlsx,EXR
2012-07-16,usd_ils,USD/ILS,3.984,New Israeli shekel exchange rates.xlsx,EXR
2012-07-17,usd_ils,USD/ILS,3.982,New Israeli shekel exchange rates.xlsx,EXR
2012-07-18,usd_ils,USD/ILS,4.008,New Israeli shekel exchange rates.xlsx,EXR
2012-07-19,usd_ils,USD/ILS,4.035,New Israeli shekel exchange rates.xlsx,EXR
2012-07-20,usd_ils,USD/ILS,3.997,New Israeli shekel exchange rates.xlsx,EXR
2012-07-23,usd_ils,USD/ILS,4.041,New Israeli shekel exchange rates.xlsx,EXR
2012-07-24,usd_ils,USD/ILS,4.064,New Israeli shekel exchange rates.xlsx,EXR
2012-07-25,usd_ils,USD/ILS,4.062,New Israeli shekel exchange rates.xlsx,EXR
2012-07-26,usd_ils,USD/ILS,4.079,New Israeli shekel exchange rates.xlsx,EXR
2012-07-27,usd_ils,USD/ILS,4.084,New Israeli shekel exchange rates.xlsx,EXR
2012-07-30,usd_ils,USD/ILS,4.035,New Israeli shekel exchange rates.xlsx,EXR
2012-07-31,usd_ils,USD/ILS,3.997,New Israeli shekel exchange rates.xlsx,EXR
2012-08-01,usd_ils,USD/ILS,3.97,New Israeli shekel exchange rates.xlsx,EXR
2012-08-02,usd_ils,USD/ILS,3.977,New Israeli shekel exchange rates.xlsx,EXR
2012-08-03,usd_ils,USD/ILS,4.007,New Israeli shekel exchange rates.xlsx,EXR
2012-08-06,usd_ils,USD/ILS,3.979,New Israeli shekel exchange rates.xlsx,EXR
2012-08-07,usd_ils,USD/ILS,3.998,New Israeli shekel exchange rates.xlsx,EXR
2012-08-08,usd_ils,USD/ILS,3.997,New Israeli shekel exchange rates.xlsx,EXR
2012-08-09,usd_ils,USD/ILS,3.987,New Israeli shekel exchange rates.xlsx,EXR
2012-08-10,usd_ils,USD/ILS,4.004,New Israeli shekel exchange rates.xlsx,EXR
2012-08-13,usd_ils,USD/ILS,4.041,New Israeli shekel exchange rates.xlsx,EXR
2012-08-14,usd_ils,USD/ILS,4.035,New Israeli shekel exchange rates.xlsx,EXR
2012-08-15,usd_ils,USD/ILS,4.033,New Israeli shekel exchange rates.xlsx,EXR
2012-08-16,usd_ils,USD/ILS,4.043,New Israeli shekel exchange rates.xlsx,EXR
2012-08-17,usd_ils,USD/ILS,4.028,New Israeli shekel exchange rates.xlsx,EXR
2012-08-20,usd_ils,USD/ILS,4.034,New Israeli shekel exchange rates.xlsx,EXR
2012-08-21,usd_ils,USD/ILS,4.024,New Israeli shekel exchange rates.xlsx,EXR
2012-08-22,usd_ils,USD/ILS,4.03,New Israeli shekel exchange rates.xlsx,EXR
2012-08-23,usd_ils,USD/ILS,4.003,New Israeli shekel exchange rates.xlsx,EXR
2012-08-24,usd_ils,USD/ILS,4.025,New Israeli shekel exchange rates.xlsx,EXR
2012-08-27,usd_ils,USD/ILS,4.025,New Israeli shekel exchange rates.xlsx,EXR
2012-08-28,usd_ils,USD/ILS,4.013,New Israeli shekel exchange rates.xlsx,EXR
2012-08-29,usd_ils,USD/ILS,4.029,New Israeli shekel exchange rates.xlsx,EXR
2012-08-30,usd_ils,USD/ILS,4.043,New Israeli shekel exchange rates.xlsx,EXR
2012-08-31,usd_ils,USD/ILS,4.028,New Israeli shekel exchange rates.xlsx,EXR
2012-09-03,usd_ils,USD/ILS,4.02,New Israeli shekel exchange rates.xlsx,EXR
2012-09-04,usd_ils,USD/ILS,4.018,New Israeli shekel exchange rates.xlsx,EXR
2012-09-05,usd_ils,USD/ILS,4.029,New Israeli shekel exchange rates.xlsx,EXR
2012-09-06,usd_ils,USD/ILS,4.025,New Israeli shekel exchange rates.xlsx,EXR
2012-09-07,usd_ils,USD/ILS,3.998,New Israeli shekel exchange rates.xlsx,EXR
2012-09-10,usd_ils,USD/ILS,3.98,New Israeli shekel exchange rates.xlsx,EXR
2012-09-11,usd_ils,USD/ILS,3.961,New Israeli shekel exchange rates.xlsx,EXR
2012-09-12,usd_ils,USD/ILS,3.95,New Israeli shekel exchange rates.xlsx,EXR
2012-09-13,usd_ils,USD/ILS,3.966,New Israeli shekel exchange rates.xlsx,EXR
2012-09-14,usd_ils,USD/ILS,3.919,New Israeli shekel exchange rates.xlsx,EXR
2012-09-19,usd_ils,USD/ILS,3.91,New Israeli shekel exchange rates.xlsx,EXR
2012-09-20,usd_ils,USD/ILS,3.92,New Israeli shekel exchange rates.xlsx,EXR
2012-09-21,usd_ils,USD/ILS,3.887,New Israeli shekel exchange rates.xlsx,EXR
2012-09-24,usd_ils,USD/ILS,3.918,New Israeli shekel exchange rates.xlsx,EXR
2012-09-27,usd_ils,USD/ILS,3.925,New Israeli shekel exchange rates.xlsx,EXR
2012-09-28,usd_ils,USD/ILS,3.912,New Israeli shekel exchange rates.xlsx,EXR
2012-10-02,usd_ils,USD/ILS,3.888,New Israeli shekel exchange rates.xlsx,EXR
2012-10-03,usd_ils,USD/ILS,3.884,New Israeli shekel exchange rates.xlsx,EXR
2012-10-04,usd_ils,USD/ILS,3.879,New Israeli shekel exchange rates.xlsx,EXR
2012-10-05,usd_ils,USD/ILS,3.856,New Israeli shekel exchange rates.xlsx,EXR
2012-10-09,usd_ils,USD/ILS,3.862,New Israeli shekel exchange rates.xlsx,EXR
2012-10-10,usd_ils,USD/ILS,3.865,New Israeli shekel exchange rates.xlsx,EXR
2012-10-11,usd_ils,USD/ILS,3.852,New Israeli shekel exchange rates.xlsx,EXR
2012-10-12,usd_ils,USD/ILS,3.84,New Israeli shekel exchange rates.xlsx,EXR
2012-10-15,usd_ils,USD/ILS,3.816,New Israeli shekel exchange rates.xlsx,EXR
2012-10-16,usd_ils,USD/ILS,3.813,New Israeli shekel exchange rates.xlsx,EXR
2012-10-17,usd_ils,USD/ILS,3.792,New Israeli shekel exchange rates.xlsx,EXR
2012-10-18,usd_ils,USD/ILS,3.809,New Israeli shekel exchange rates.xlsx,EXR
2012-10-19,usd_ils,USD/ILS,3.823,New Israeli shekel exchange rates.xlsx,EXR
2012-10-22,usd_ils,USD/ILS,3.816,New Israeli shekel exchange rates.xlsx,EXR
2012-10-23,usd_ils,USD/ILS,3.83,New Israeli shekel exchange rates.xlsx,EXR
2012-10-24,usd_ils,USD/ILS,3.855,New Israeli shekel exchange rates.xlsx,EXR
2012-10-25,usd_ils,USD/ILS,3.858,New Israeli shekel exchange rates.xlsx,EXR
2012-10-26,usd_ils,USD/ILS,3.874,New Israeli shekel exchange rates.xlsx,EXR
2012-10-29,usd_ils,USD/ILS,3.889,New Israeli shekel exchange rates.xlsx,EXR
2012-10-30,usd_ils,USD/ILS,3.895,New Israeli shekel exchange rates.xlsx,EXR
2012-10-31,usd_ils,USD/ILS,3.878,New Israeli shekel exchange rates.xlsx,EXR
2012-11-01,usd_ils,USD/ILS,3.872,New Israeli shekel exchange rates.xlsx,EXR
2012-11-02,usd_ils,USD/ILS,3.884,New Israeli shekel exchange rates.xlsx,EXR
2012-11-05,usd_ils,USD/ILS,3.904,New Israeli shekel exchange rates.xlsx,EXR
2012-11-06,usd_ils,USD/ILS,3.894,New Israeli shekel exchange rates.xlsx,EXR
2012-11-07,usd_ils,USD/ILS,3.879,New Israeli shekel exchange rates.xlsx,EXR
2012-11-08,usd_ils,USD/ILS,3.903,New Israeli shekel exchange rates.xlsx,EXR
2012-11-09,usd_ils,USD/ILS,3.896,New Israeli shekel exchange rates.xlsx,EXR
2012-11-12,usd_ils,USD/ILS,3.927,New Israeli shekel exchange rates.xlsx,EXR
2012-11-13,usd_ils,USD/ILS,3.927,New Israeli shekel exchange rates.xlsx,EXR
2012-11-14,usd_ils,USD/ILS,3.918,New Israeli shekel exchange rates.xlsx,EXR
2012-11-15,usd_ils,USD/ILS,3.952,New Israeli shekel exchange rates.xlsx,EXR
2012-11-16,usd_ils,USD/ILS,3.952,New Israeli shekel exchange rates.xlsx,EXR
2012-11-19,usd_ils,USD/ILS,3.94,New Israeli shekel exchange rates.xlsx,EXR
2012-11-20,usd_ils,USD/ILS,3.924,New Israeli shekel exchange rates.xlsx,EXR
2012-11-21,usd_ils,USD/ILS,3.916,New Israeli shekel exchange rates.xlsx,EXR
2012-11-22,usd_ils,USD/ILS,3.867,New Israeli shekel exchange rates.xlsx,EXR
2012-11-23,usd_ils,USD/ILS,3.874,New Israeli shekel exchange rates.xlsx,EXR
2012-11-26,usd_ils,USD/ILS,3.865,New Israeli shekel exchange rates.xlsx,EXR
2012-11-27,usd_ils,USD/ILS,3.857,New Israeli shekel exchange rates.xlsx,EXR
2012-11-28,usd_ils,USD/ILS,3.865,New Israeli shekel exchange rates.xlsx,EXR
2012-11-29,usd_ils,USD/ILS,3.83,New Israeli shekel exchange rates.xlsx,EXR
2012-11-30,usd_ils,USD/ILS,3.81,New Israeli shekel exchange rates.xlsx,EXR
2012-12-03,usd_ils,USD/ILS,3.807,New Israeli shekel exchange rates.xlsx,EXR
2012-12-04,usd_ils,USD/ILS,3.815,New Israeli shekel exchange rates.xlsx,EXR
2012-12-05,usd_ils,USD/ILS,3.805,New Israeli shekel exchange rates.xlsx,EXR
2012-12-06,usd_ils,USD/ILS,3.813,New Israeli shekel exchange rates.xlsx,EXR
2012-12-07,usd_ils,USD/ILS,3.835,New Israeli shekel exchange rates.xlsx,EXR
2012-12-10,usd_ils,USD/ILS,3.828,New Israeli shekel exchange rates.xlsx,EXR
2012-12-11,usd_ils,USD/ILS,3.806,New Israeli shekel exchange rates.xlsx,EXR
2012-12-12,usd_ils,USD/ILS,3.78,New Israeli shekel exchange rates.xlsx,EXR
2012-12-13,usd_ils,USD/ILS,3.783,New Israeli shekel exchange rates.xlsx,EXR
2012-12-14,usd_ils,USD/ILS,3.799,New Israeli shekel exchange rates.xlsx,EXR
2012-12-17,usd_ils,USD/ILS,3.777,New Israeli shekel exchange rates.xlsx,EXR
2012-12-18,usd_ils,USD/ILS,3.769,New Israeli shekel exchange rates.xlsx,EXR
2012-12-19,usd_ils,USD/ILS,3.75,New Israeli shekel exchange rates.xlsx,EXR
2012-12-20,usd_ils,USD/ILS,3.747,New Israeli shekel exchange rates.xlsx,EXR
2012-12-21,usd_ils,USD/ILS,3.747,New Israeli shekel exchange rates.xlsx,EXR
2012-12-24,usd_ils,USD/ILS,3.746,New Israeli shekel exchange rates.xlsx,EXR
2012-12-26,usd_ils,USD/ILS,3.747,New Israeli shekel exchange rates.xlsx,EXR
2012-12-27,usd_ils,USD/ILS,3.726,New Israeli shekel exchange rates.xlsx,EXR
2012-12-28,usd_ils,USD/ILS,3.729,New Israeli shekel exchange rates.xlsx,EXR
2012-12-31,usd_ils,USD/ILS,3.733,New Israeli shekel exchange rates.xlsx,EXR
2013-01-02,usd_ils,USD/ILS,3.714,New Israeli shekel exchange rates.xlsx,EXR
2013-01-03,usd_ils,USD/ILS,3.735,New Israeli shekel exchange rates.xlsx,EXR
2013-01-04,usd_ils,USD/ILS,3.775,New Israeli shekel exchange rates.xlsx,EXR
2013-01-07,usd_ils,USD/ILS,3.791,New Israeli shekel exchange rates.xlsx,EXR
2013-01-08,usd_ils,USD/ILS,3.764,New Israeli shekel exchange rates.xlsx,EXR
2013-01-09,usd_ils,USD/ILS,3.783,New Israeli shekel exchange rates.xlsx,EXR
2013-01-10,usd_ils,USD/ILS,3.777,New Israeli shekel exchange rates.xlsx,EXR
2013-01-11,usd_ils,USD/ILS,3.742,New Israeli shekel exchange rates.xlsx,EXR
2013-01-14,usd_ils,USD/ILS,3.733,New Israeli shekel exchange rates.xlsx,EXR
2013-01-15,usd_ils,USD/ILS,3.734,New Israeli shekel exchange rates.xlsx,EXR
2013-01-16,usd_ils,USD/ILS,3.733,New Israeli shekel exchange rates.xlsx,EXR
2013-01-17,usd_ils,USD/ILS,3.723,New Israeli shekel exchange rates.xlsx,EXR
2013-01-18,usd_ils,USD/ILS,3.717,New Israeli shekel exchange rates.xlsx,EXR
2013-01-21,usd_ils,USD/ILS,3.738,New Israeli shekel exchange rates.xlsx,EXR
2013-01-23,usd_ils,USD/ILS,3.722,New Israeli shekel exchange rates.xlsx,EXR
2013-01-24,usd_ils,USD/ILS,3.719,New Israeli shekel exchange rates.xlsx,EXR
2013-01-25,usd_ils,USD/ILS,3.714,New Israeli shekel exchange rates.xlsx,EXR
2013-01-28,usd_ils,USD/ILS,3.732,New Israeli shekel exchange rates.xlsx,EXR
2013-01-29,usd_ils,USD/ILS,3.729,New Israeli shekel exchange rates.xlsx,EXR
2013-01-30,usd_ils,USD/ILS,3.725,New Israeli shekel exchange rates.xlsx,EXR
2013-01-31,usd_ils,USD/ILS,3.728,New Israeli shekel exchange rates.xlsx,EXR
2013-02-01,usd_ils,USD/ILS,3.682,New Israeli shekel exchange rates.xlsx,EXR
2013-02-04,usd_ils,USD/ILS,3.685,New Israeli shekel exchange rates.xlsx,EXR
2013-02-05,usd_ils,USD/ILS,3.691,New Israeli shekel exchange rates.xlsx,EXR
2013-02-06,usd_ils,USD/ILS,3.696,New Israeli shekel exchange rates.xlsx,EXR
2013-02-07,usd_ils,USD/ILS,3.687,New Israeli shekel exchange rates.xlsx,EXR
2013-02-08,usd_ils,USD/ILS,3.695,New Israeli shekel exchange rates.xlsx,EXR
2013-02-11,usd_ils,USD/ILS,3.701,New Israeli shekel exchange rates.xlsx,EXR
2013-02-12,usd_ils,USD/ILS,3.697,New Israeli shekel exchange rates.xlsx,EXR
2013-02-13,usd_ils,USD/ILS,3.687,New Israeli shekel exchange rates.xlsx,EXR
2013-02-14,usd_ils,USD/ILS,3.68,New Israeli shekel exchange rates.xlsx,EXR
2013-02-15 00:00:00.000000000,usd_ils,USD/ILS,3.684,New Israeli shekel exchange rates.xlsx,EXR
2013-02-18 00:00:00.000000000,usd_ils,USD/ILS,3.678,New Israeli shekel exchange rates.xlsx,EXR
2013-02-19 00:00:00.000000000,usd_ils,USD/ILS,3.683,New Israeli shekel exchange rates.xlsx,EXR
2013-02-20 00:00:00.000000000,usd_ils,USD/ILS,3.663,New Israeli shekel exchange rates.xlsx,EXR
2013-02-21 00:00:00.000000000,usd_ils,USD/ILS,3.673,New Israeli shekel exchange rates.xlsx,EXR
2013-02-22 00:00:00.000000000,usd_ils,USD/ILS,3.71,New Israeli shekel exchange rates.xlsx,EXR
2013-02-26 00:00:00.000000000,usd_ils,USD/ILS,3.733,New Israeli shekel exchange rates.xlsx,EXR
2013-02-27 00:00:00.000000000,usd_ils,USD/ILS,3.728,New Israeli shekel exchange rates.xlsx,EXR
2013-02-28 00:00:00.000000000,usd_ils,USD/ILS,3.708,New Israeli shekel exchange rates.xlsx,EXR
2013-03-01 00:00:00.000000000,usd_ils,USD/ILS,3.723,New Israeli shekel exchange rates.xlsx,EXR
2013-03-04 00:00:00.000000000,usd_ils,USD/ILS,3.733,New Israeli shekel exchange rates.xlsx,EXR
2013-03-05 00:00:00.000000000,usd_ils,USD/ILS,3.732,New Israeli shekel exchange rates.xlsx,EXR
2013-03-06 00:00:00.000000000,usd_ils,USD/ILS,3.726,New Israeli shekel exchange rates.xlsx,EXR
2013-03-07 00:00:00.000000000,usd_ils,USD/ILS,3.723,New Israeli shekel exchange rates.xlsx,EXR
2013-03-08 00:00:00.000000000,usd_ils,USD/ILS,3.695,New Israeli shekel exchange rates.xlsx,EXR
2013-03-11 00:00:00.000000000,usd_ils,USD/ILS,3.69,New Israeli shekel exchange rates.xlsx,EXR
2013-03-12 00:00:00.000000000,usd_ils,USD/ILS,3.682,New Israeli shekel exchange rates.xlsx,EXR
2013-03-13 00:00:00.000000000,usd_ils,USD/ILS,3.693,New Israeli shekel exchange rates.xlsx,EXR
2013-03-14 00:00:00.000000000,usd_ils,USD/ILS,3.7,New Israeli shekel exchange rates.xlsx,EXR
2013-03-15 00:00:00.000000000,usd_ils,USD/ILS,3.681,New Israeli shekel exchange rates.xlsx,EXR
2013-03-18 00:00:00.000000000,usd_ils,USD/ILS,3.693,New Israeli shekel exchange rates.xlsx,EXR
2013-03-19 00:00:00.000000000,usd_ils,USD/ILS,3.682,New Israeli shekel exchange rates.xlsx,EXR
2013-03-20 00:00:00.000000000,usd_ils,USD/ILS,3.68,New Israeli shekel exchange rates.xlsx,EXR
2013-03-21 00:00:00.000000000,usd_ils,USD/ILS,3.676,New Israeli shekel exchange rates.xlsx,EXR
2013-03-22 00:00:00.000000000,usd_ils,USD/ILS,3.666,New Israeli shekel exchange rates.xlsx,EXR
2013-03-27 00:00:00.000000000,usd_ils,USD/ILS,3.637,New Israeli shekel exchange rates.xlsx,EXR
2013-03-28 00:00:00.000000000,usd_ils,USD/ILS,3.648,New Israeli shekel exchange rates.xlsx,EXR
2013-04-02 00:00:00.000000000,usd_ils,USD/ILS,3.62,New Israeli shekel exchange rates.xlsx,EXR
2013-04-03 00:00:00.000000000,usd_ils,USD/ILS,3.618,New Israeli shekel exchange rates.xlsx,EXR
2013-04-04 00:00:00.000000000,usd_ils,USD/ILS,3.631,New Israeli shekel exchange rates.xlsx,EXR
2013-04-05 00:00:00.000000000,usd_ils,USD/ILS,3.627,New Israeli shekel exchange rates.xlsx,EXR
